InvoiceNo,InvoiceDate,CustomerID,ProductID,Quantity,UnitPrice,TotalAmount
INV0000454,4/9/2024,C0094,P055,3,918.47,2755.41
INV0000455,3/10/2025,C1013,P028,4,106.3,425.2
INV0000456,11/24/2024,C1043,P044,4,29.11,116.44
INV0000457,9/7/2024,C0083,P049,5,1790.33,8951.65
INV0000458,2/14/2025,C0869,P054,5,187.68,938.4
INV0000459,9/23/2023,C1610,P031,3,956.84,2870.52
INV0000460,2/25/2024,C1576,P011,4,49.79,199.16
INV0000461,12/20/2024,C1741,P080,3,1674.29,5022.87
INV0000462,1/31/2025,C1484,P056,4,71.66,286.64
INV0000463,2/1/2025,C0586,P034,5,383.59,1917.95
INV0000464,11/26/2024,C0898,P038,2,2331.73,4663.46
INV0000465,11/18/2023,C0659,P044,4,29.11,116.44
INV0000466,6/23/2024,C1905,P040,5,621.13,3105.65
INV0000467,12/30/2023,C1031,P062,1,24.32,24.32
INV0000468,4/26/2024,C0382,P011,1,49.79,49.79
INV0000469,4/11/2024,C1530,P073,2,42.69,85.38
INV0000470,1/25/2025,C1256,P050,3,717.44,2152.32
INV0000471,10/9/2023,C1912,P060,1,48.02,48.02
INV0000472,9/30/2024,C1743,P003,3,64.03,192.09
INV0000473,4/16/2025,C1815,P071,5,38.6,193
INV0000474,4/2/2024,C0998,P003,5,64.03,320.15
INV0000475,4/26/2024,C1193,P074,2,1335.23,2670.46
INV0000476,10/29/2023,C0678,P080,3,1674.29,5022.87
INV0000477,3/8/2025,C1405,P042,1,25.06,25.06
INV0000478,10/23/2024,C0284,P030,5,8.15,40.75
INV0000479,11/27/2023,C0752,P033,4,15.22,60.88
INV0000480,1/4/2024,C1883,P060,4,48.02,192.08
INV0000481,10/30/2023,C0483,P059,1,414.05,414.05
INV0000482,7/22/2025,C1844,P065,3,127.04,381.12
INV0000483,5/17/2025,C0765,P011,5,49.79,248.95
INV0000484,8/3/2024,C0011,P007,3,1171.1,3513.3
INV0000485,8/17/2024,C1704,P016,5,1146.85,5734.25
INV0000486,1/25/2024,C0357,P029,4,905.27,3621.08
INV0000487,1/8/2024,C1031,P032,1,2107.87,2107.87
INV0000488,3/28/2025,C1301,P067,3,1157.93,3473.79
INV0000489,9/12/2024,C0736,P004,1,522.46,522.46
INV0000490,4/20/2024,C0529,P080,3,1674.29,5022.87
INV0000491,2/19/2025,C0303,P045,3,727.33,2181.99
INV0000492,11/14/2024,C0328,P036,2,505.91,1011.82
INV0000493,12/19/2023,C0231,P049,5,1790.33,8951.65
INV0000494,12/10/2023,C0390,P030,1,8.15,8.15
INV0000495,3/26/2024,C1382,P029,5,905.27,4526.35
INV0000496,12/21/2023,C1434,P022,4,838.55,3354.2
INV0000497,11/19/2023,C1233,P019,3,42.98,128.94
INV0000498,3/27/2025,C1063,P078,2,663.96,1327.92
INV0000499,7/14/2024,C0224,P026,2,15.09,30.18
INV0000500,11/7/2024,C0190,P046,5,255.6,1278
INV0000501,4/14/2025,C1045,P045,3,727.33,2181.99
INV0000502,7/5/2024,C0406,P005,2,9.36,18.72
INV0000503,2/28/2025,C0177,P028,4,106.3,425.2
INV0000504,2/14/2025,C1757,P024,4,37.59,150.36
INV0000505,5/12/2025,C0812,P020,5,746.91,3734.55
INV0000506,5/14/2025,C1327,P059,3,414.05,1242.15
INV0000507,12/9/2024,C1952,P080,1,1674.29,1674.29
INV0000508,8/28/2023,C0102,P067,2,1157.93,2315.86
INV0000509,9/29/2024,,,3,1457.71,4373.13
INV0000510,8/18/2023,C1629,P018,1,301.85,301.85
INV0000511,7/10/2024,C1169,P047,1,1479.53,1479.53
INV0000512,4/22/2025,C0079,P046,1,255.6,255.6
INV0000513,3/21/2024,C1100,P054,1,187.68,187.68
INV0000514,7/12/2025,C1094,P049,1,1790.33,1790.33
INV0000515,10/2/2023,C1446,P080,5,1674.29,8371.45
INV0000516,11/1/2024,C0411,P077,5,825.61,4128.05
INV0000517,8/6/2025,C0821,P040,2,621.13,1242.26
INV0000518,4/7/2024,C0606,P065,3,127.04,381.12
INV0000519,9/26/2023,C0980,P013,5,35.78,178.9
INV0000520,7/18/2024,C1188,P049,3,1790.33,5370.99
INV0000521,12/28/2023,C0560,P018,5,301.85,1509.25
INV0000522,8/25/2023,C0784,P069,5,466.09,2330.45
INV0000523,12/27/2024,C0701,P030,2,8.15,16.3
INV0000524,10/2/2023,C0355,P033,4,15.22,60.88
INV0000525,5/17/2024,C0645,P066,1,18.45,18.45
INV0000526,2/21/2024,C0250,P050,5,717.44,3587.2
INV0000527,6/17/2024,C0708,P028,2,106.3,212.6
INV0000528,12/17/2023,C0806,P004,4,522.46,2089.84
INV0000529,2/20/2024,C0425,P068,2,1594.04,3188.08
INV0000530,9/28/2023,C0923,P014,5,388.53,1942.65
INV0000531,5/22/2025,C1552,P006,2,1118.54,2237.08
INV0000532,12/1/2023,C1831,P074,3,1335.23,4005.69
INV0000533,7/25/2025,C0164,P042,5,25.06,125.3
INV0000534,2/20/2024,C0669,P079,1,453.25,453.25
INV0000535,9/28/2024,C1934,P054,4,187.68,750.72
INV0000536,11/22/2023,C0762,P027,5,1457.71,7288.55
INV0000537,9/21/2024,C1128,P059,2,414.05,828.1
INV0000538,3/15/2025,C0139,P078,4,663.96,2655.84
INV0000539,4/10/2025,C1542,P026,1,15.09,15.09
INV0000540,6/22/2024,C1063,P048,5,1036.36,5181.8
INV0000541,8/13/2024,C0399,P018,1,301.85,301.85
INV0000542,4/14/2024,C0871,P024,3,37.59,112.77
INV0000543,8/12/2025,C1711,P010,2,465.52,931.04
INV0000544,6/11/2025,C0952,P027,5,1457.71,7288.55
INV0000545,7/27/2024,C0948,P066,1,18.45,18.45
INV0000546,10/24/2023,C0653,P037,5,1471.13,7355.65
INV0000547,8/18/2023,C0754,P006,1,1118.54,1118.54
INV0000548,2/7/2024,C0620,P070,3,45.31,135.93
INV0000549,3/30/2025,C0953,P045,1,727.33,727.33
INV0000550,7/30/2025,C0411,P024,2,37.59,75.18
INV0000551,12/11/2023,C1954,P075,3,95.97,287.91
INV0000552,2/16/2024,C1646,P054,5,187.68,938.4
INV0000553,3/28/2024,C1081,P080,2,1674.29,3348.58
INV0000554,2/16/2024,C0210,P010,1,465.52,465.52
INV0000555,6/12/2025,C0376,P020,3,746.91,2240.73
INV0000556,3/9/2025,C0015,P060,2,48.02,96.04
INV0000557,10/3/2024,C0970,P053,1,640.22,640.22
INV0000558,4/17/2025,C0171,P024,1,37.59,37.59
INV0000559,11/17/2024,C1360,P051,2,45.11,90.22
INV0000560,5/7/2024,C0849,P017,1,22.3,22.3
INV0000561,12/23/2024,C0789,P056,4,71.66,286.64
INV0000562,4/16/2024,C1223,P033,2,15.22,30.44
INV0000563,4/26/2025,C0172,P056,5,71.66,358.3
INV0000564,1/8/2024,C0377,P078,5,663.96,3319.8
INV0000565,1/31/2025,C1836,P006,1,1118.54,1118.54
INV0000566,4/22/2025,C1819,P005,5,9.36,46.8
INV0000567,5/1/2024,C0380,P060,2,48.02,96.04
INV0000568,12/24/2023,C1817,P026,5,15.09,75.45
INV0000569,7/24/2025,C0053,P018,1,301.85,301.85
INV0000570,12/14/2024,C1639,P049,5,1790.33,8951.65
INV0000571,12/14/2023,C0690,P042,4,25.06,100.24
INV0000572,10/4/2024,C1264,P059,4,414.05,1656.2
INV0000573,7/21/2025,C0860,P020,1,746.91,746.91
INV0000574,11/11/2024,C0737,P025,5,1008.24,5041.2
INV0000575,9/16/2024,C0023,P070,1,45.31,45.31
INV0000576,3/11/2024,C0701,P022,4,838.55,3354.2
INV0000577,3/24/2024,C1102,P069,2,466.09,932.18
INV0000578,9/24/2024,C1146,P029,3,905.27,2715.81
INV0000579,10/17/2023,C1775,P069,4,466.09,1864.36
INV0000580,2/22/2025,C0643,P045,1,727.33,727.33
INV0000581,9/3/2024,C0675,P002,5,2202.24,11011.2
INV0000582,10/11/2024,C0377,P005,3,9.36,28.08
INV0000583,4/15/2024,C0270,P053,5,640.22,3201.1
INV0000584,4/11/2025,C1013,P024,2,37.59,75.18
INV0000585,4/22/2025,C0719,P049,4,1790.33,7161.32
INV0000586,12/14/2023,C0643,P046,3,255.6,766.8
INV0000587,9/23/2024,C1476,P008,5,403.58,2017.9
INV0000588,4/10/2025,C1320,P037,1,1471.13,1471.13
INV0000589,8/1/2024,C0900,P048,2,1036.36,2072.72
INV0000590,6/15/2024,C0159,P039,4,38.83,155.32
INV0000591,10/6/2023,C1119,P066,2,18.45,36.9
INV0000592,5/10/2024,C0273,P080,3,1674.29,5022.87
INV0000593,12/3/2023,C0053,P029,5,905.27,4526.35
INV0000594,10/12/2024,C0285,P016,5,1146.85,5734.25
INV0000595,5/13/2024,C0267,P006,5,1118.54,5592.7
INV0000596,5/29/2025,C0368,P002,5,2202.24,11011.2
INV0000597,9/22/2023,C1884,P007,1,1171.1,1171.1
INV0000598,5/15/2025,C1418,P004,3,522.46,1567.38
INV0000599,2/22/2025,C1946,P040,1,621.13,621.13
INV0000600,9/12/2024,C0685,P040,5,621.13,3105.65
INV0000601,8/14/2024,C0432,P062,5,24.32,121.6
INV0000602,7/28/2025,C0708,P005,4,9.36,37.44
INV0000603,12/7/2024,C0694,P003,2,64.03,128.06
INV0000604,3/11/2024,C1892,P034,2,383.59,767.18
INV0000605,12/18/2023,C1456,P033,2,15.22,30.44
INV0000606,3/27/2025,C0088,P038,4,2331.73,9326.92
INV0000607,12/8/2024,C0382,P023,3,671.66,2014.98
INV0000608,10/6/2024,C0160,P036,2,505.91,1011.82
INV0000609,3/28/2024,C1437,P027,4,1457.71,5830.84
INV0000610,4/12/2025,C1280,P020,3,746.91,2240.73
INV0000611,4/29/2025,C0496,P071,5,38.6,193
INV0000612,8/3/2025,C0751,P042,5,25.06,125.3
INV0000613,11/15/2023,C1248,P034,3,383.59,1150.77
INV0000614,5/11/2024,C1290,P011,5,49.79,248.95
INV0000615,5/14/2025,C1866,P020,4,746.91,2987.64
INV0000616,10/13/2024,C1993,P010,3,465.52,1396.56
INV0000617,8/30/2024,C0236,P025,3,1008.24,3024.72
INV0000618,9/10/2024,C1517,P008,2,403.58,807.16
INV0000619,4/24/2025,C0544,P037,1,1471.13,1471.13
INV0000620,4/26/2024,C1095,P054,3,187.68,563.04
INV0000621,10/11/2024,C0992,P023,3,671.66,2014.98
INV0000622,10/5/2023,C1015,P037,4,1471.13,5884.52
INV0000623,5/22/2024,C0658,P001,1,766.52,766.52
INV0000624,4/11/2024,C0521,P017,5,22.3,111.5
INV0000625,10/9/2024,C0289,P075,3,95.97,287.91
INV0000626,11/17/2024,C0660,P056,5,71.66,358.3
INV0000627,12/31/2023,C0976,P030,2,8.15,16.3
INV0000628,12/27/2023,C1460,P002,4,2202.24,8808.96
INV0000629,9/19/2024,C0002,P072,2,1085.66,2171.32
INV0000630,6/23/2025,C1661,P003,5,64.03,320.15
INV0000631,6/24/2025,C0394,P032,4,2107.87,8431.48
INV0000632,9/18/2023,C0353,P033,4,15.22,60.88
INV0000633,2/22/2024,C1610,P048,4,1036.36,4145.44
INV0000634,12/16/2023,C1342,P059,1,414.05,414.05
INV0000635,11/17/2023,C1859,P038,2,2331.73,4663.46
INV0000636,11/23/2023,C1816,P028,4,106.3,425.2
INV0000637,10/1/2023,C1680,P033,3,15.22,45.66
INV0000638,3/30/2024,C0068,P008,1,403.58,403.58
INV0000639,8/6/2024,C0266,P040,5,621.13,3105.65
INV0000640,12/24/2023,C1802,P048,3,1036.36,3109.08
INV0000641,12/27/2024,C1938,P030,3,8.15,24.45
INV0000642,8/3/2024,C0982,P070,1,45.31,45.31
INV0000643,1/17/2025,C1574,P074,5,1335.23,6676.15
INV0000644,6/15/2024,C1327,P027,2,1457.71,2915.42
INV0000645,10/1/2024,C0834,P066,3,18.45,55.35
INV0000646,3/21/2025,C1681,P061,1,341.1,341.1
INV0000647,1/30/2024,C1555,P008,5,403.58,2017.9
INV0000648,7/10/2024,C1989,P006,2,1118.54,2237.08
INV0000649,12/25/2024,C1067,P056,2,71.66,143.32
INV0000650,11/30/2023,C0363,P061,3,341.1,1023.3
INV0000651,7/18/2025,C1552,P002,5,2202.24,11011.2
INV0000652,10/27/2024,C1415,P014,3,388.53,1165.59
INV0000653,6/5/2025,C0744,P001,3,766.52,2299.56
INV0000654,5/16/2024,C1142,P029,4,905.27,3621.08
INV0000655,9/21/2023,C1609,P056,2,71.66,143.32
INV0000656,3/19/2025,C1249,P024,4,37.59,150.36
INV0000657,3/6/2025,C1161,P018,5,301.85,1509.25
INV0000658,3/19/2025,C1822,P004,5,522.46,2612.3
INV0000659,7/14/2025,C1197,P030,3,8.15,24.45
INV0000660,8/13/2025,,,4,187.68,750.72
INV0000661,8/1/2024,C1530,P021,5,371.86,1859.3
INV0000662,5/11/2025,C0073,P059,4,414.05,1656.2
INV0000663,7/14/2025,C1010,P024,1,37.59,37.59
INV0000664,11/12/2024,C1726,P006,2,1118.54,2237.08
INV0000665,4/22/2025,C0997,P077,4,825.61,3302.44
INV0000666,11/7/2024,C1466,P073,2,42.69,85.38
INV0000667,4/4/2024,C1659,P074,2,1335.23,2670.46
INV0000668,12/28/2023,C0779,P061,1,341.1,341.1
INV0000669,3/21/2024,C0043,P020,1,746.91,746.91
INV0000670,10/1/2023,C0677,P024,1,37.59,37.59
INV0000671,7/29/2025,C1693,P024,2,37.59,75.18
INV0000672,10/27/2024,C0922,P034,4,383.59,1534.36
INV0000673,6/20/2025,,,1,341.1,341.1
INV0000674,10/15/2024,C1735,P060,1,48.02,48.02
INV0000675,11/25/2024,C0690,P051,5,45.11,225.55
INV0000676,3/30/2025,C0146,P058,3,19.95,59.85
INV0000677,11/22/2024,C0848,P036,5,505.91,2529.55
INV0000678,5/30/2025,C0628,P038,4,2331.73,9326.92
INV0000679,4/8/2024,C0336,P029,2,905.27,1810.54
INV0000680,2/14/2025,C1259,P046,5,255.6,1278
INV0000681,3/21/2024,C1374,P004,5,522.46,2612.3
INV0000682,1/7/2025,C0107,P008,2,403.58,807.16
INV0000683,9/19/2024,C0538,P027,5,1457.71,7288.55
INV0000684,8/18/2024,C1945,P053,1,640.22,640.22
INV0000685,3/30/2024,C1367,P037,3,1471.13,4413.39
INV0000686,6/4/2024,C0166,P035,2,159.09,318.18
INV0000687,8/1/2024,C1008,P071,2,38.6,77.2
INV0000688,10/7/2024,C0266,P014,4,388.53,1554.12
INV0000689,4/7/2024,C1368,P004,3,522.46,1567.38
INV0000690,3/6/2024,C0575,P075,5,95.97,479.85
INV0000691,2/24/2024,C0564,P018,4,301.85,1207.4
INV0000692,3/22/2024,C0034,P073,3,42.69,128.07
INV0000693,4/19/2024,C1228,P071,2,38.6,77.2
INV0000694,3/24/2024,C1356,P004,1,522.46,522.46
INV0000695,4/15/2025,C0887,P073,5,42.69,213.45
INV0000696,2/24/2025,C1897,P044,1,29.11,29.11
INV0000697,8/29/2023,C0312,P003,2,64.03,128.06
INV0000698,3/16/2025,C0899,P035,3,159.09,477.27
INV0000699,4/6/2024,C0563,P076,3,239.87,719.61
INV0000700,8/22/2024,C1317,P070,1,45.31,45.31
INV0000701,4/14/2024,C1557,P058,4,19.95,79.8
INV0000702,12/8/2023,C0998,P074,1,1335.23,1335.23
INV0000703,2/15/2025,C1779,P061,5,341.1,1705.5
INV0000704,1/19/2024,C1364,P003,5,64.03,320.15
INV0000705,11/27/2024,C0452,P073,1,42.69,42.69
INV0000706,10/9/2023,C0902,P026,2,15.09,30.18
INV0000707,2/2/2025,C0517,P061,3,341.1,1023.3
INV0000708,11/20/2023,C1737,P067,1,1157.93,1157.93
INV0000709,7/4/2025,,,5,341.1,1705.5
INV0000710,11/22/2024,C0930,P047,4,1479.53,5918.12
INV0000711,5/19/2025,C1807,P008,2,403.58,807.16
INV0000712,1/31/2024,C0148,P013,1,35.78,35.78
INV0000713,1/31/2024,C0366,P004,5,522.46,2612.3
INV0000714,3/3/2024,C1959,P032,2,2107.87,4215.74
INV0000715,6/4/2025,C1533,P060,1,48.02,48.02
INV0000716,6/21/2024,C0645,P079,1,453.25,453.25
INV0000717,4/14/2025,C1188,P012,5,81.26,406.3
INV0000718,10/23/2023,C1211,P011,5,49.79,248.95
INV0000719,12/14/2023,C1668,P080,5,1674.29,8371.45
INV0000720,5/25/2024,C1113,P061,3,341.1,1023.3
INV0000721,1/17/2024,C0234,P039,2,38.83,77.66
INV0000722,7/22/2024,C0341,P038,2,2331.73,4663.46
INV0000723,10/4/2023,C1764,P071,3,38.6,115.8
INV0000724,8/28/2023,C1345,P048,2,1036.36,2072.72
INV0000725,9/10/2024,C0088,P035,4,159.09,636.36
INV0000726,8/1/2024,C0187,P039,5,38.83,194.15
INV0000727,7/11/2025,C1538,P005,5,9.36,46.8
INV0000728,7/3/2025,C0336,P035,5,159.09,795.45
INV0000729,12/15/2023,C1758,P058,3,19.95,59.85
INV0000730,8/20/2024,C0790,P032,1,2107.87,2107.87
INV0000731,1/22/2025,C1615,P029,4,905.27,3621.08
INV0000732,9/1/2023,C1076,P002,1,2202.24,2202.24
INV0000733,1/31/2025,C0966,P034,4,383.59,1534.36
INV0000734,9/26/2024,C1646,P063,5,1819.9,9099.5
INV0000735,11/5/2023,C0865,P059,4,414.05,1656.2
INV0000736,10/21/2023,C1007,P055,3,918.47,2755.41
INV0000737,8/3/2025,C0479,P015,5,79.62,398.1
INV0000738,7/3/2025,C1156,P002,5,2202.24,11011.2
INV0000739,6/20/2025,C1278,P007,2,1171.1,2342.2
INV0000740,11/23/2024,C1736,P053,5,640.22,3201.1
INV0000741,5/14/2025,C1891,P042,5,25.06,125.3
INV0000742,8/11/2024,C1595,P073,4,42.69,170.76
INV0000743,7/26/2025,C0502,P014,3,388.53,1165.59
INV0000744,5/22/2024,C1086,P072,5,1085.66,5428.3
INV0000745,8/17/2024,C1565,P048,3,1036.36,3109.08
INV0000746,9/12/2024,C1437,P043,4,832.69,3330.76
INV0000747,7/15/2025,C0728,P064,1,1264.97,1264.97
INV0000748,8/6/2024,C1783,P027,5,1457.71,7288.55
INV0000749,11/6/2024,C1952,P006,3,1118.54,3355.62
INV0000750,11/10/2024,C1440,P026,2,15.09,30.18
INV0000751,8/14/2024,C0606,P061,5,341.1,1705.5
INV0000752,12/14/2024,C0126,P030,3,8.15,24.45
INV0000753,2/16/2024,C1983,P029,1,905.27,905.27
INV0000754,10/14/2023,C0009,P009,2,661.99,1323.98
INV0000755,5/7/2024,C0180,P053,2,640.22,1280.44
INV0000756,3/31/2024,C1520,P075,2,95.97,191.94
INV0000757,6/5/2024,C1807,P027,1,1457.71,1457.71
INV0000758,2/3/2025,C0071,P048,5,1036.36,5181.8
INV0000759,8/9/2025,C0713,P068,3,1594.04,4782.12
INV0000760,9/5/2023,C0047,P050,2,717.44,1434.88
INV0000761,1/9/2025,C0551,P077,3,825.61,2476.83
INV0000762,11/27/2024,C0094,P022,4,838.55,3354.2
INV0000763,4/26/2024,C0574,P077,2,825.61,1651.22
INV0000764,3/13/2024,C1540,P068,3,1594.04,4782.12
INV0000765,12/7/2024,C0334,P034,4,383.59,1534.36
INV0000766,5/22/2025,C1091,P076,3,239.87,719.61
INV0000767,12/22/2024,C0925,P047,2,1479.53,2959.06
INV0000768,8/12/2025,C0607,P057,1,1318.78,1318.78
INV0000769,5/29/2024,C1197,P004,4,522.46,2089.84
INV0000770,7/11/2025,C1354,P007,2,1171.1,2342.2
INV0000771,7/7/2025,C0151,P001,1,766.52,766.52
INV0000772,3/17/2025,C1608,P021,5,371.86,1859.3
INV0000773,2/13/2025,C0197,P056,2,71.66,143.32
INV0000774,11/9/2023,C0840,P027,1,1457.71,1457.71
INV0000775,8/27/2024,C0958,P040,4,621.13,2484.52
INV0000776,3/18/2025,C0872,P065,4,127.04,508.16
INV0000777,7/23/2025,C1026,P008,4,403.58,1614.32
INV0000778,11/21/2023,C1497,P012,5,81.26,406.3
INV0000779,8/7/2024,C0677,P055,4,918.47,3673.88
INV0000780,10/10/2024,C1546,P033,4,15.22,60.88
INV0000781,2/12/2024,C0983,P079,3,453.25,1359.75
INV0000782,6/8/2024,C1392,P029,2,905.27,1810.54
INV0000783,11/3/2023,C1509,P017,3,22.3,66.9
INV0000784,4/24/2025,C0096,P047,5,1479.53,7397.65
INV0000785,3/1/2025,C0479,P078,4,663.96,2655.84
INV0000786,2/8/2024,C0170,P010,2,465.52,931.04
INV0000787,7/15/2025,C0478,P020,3,746.91,2240.73
INV0000788,11/8/2023,C0749,P063,4,1819.9,7279.6
INV0000789,9/27/2024,C1932,P027,3,1457.71,4373.13
INV0000790,11/14/2024,C1848,P029,1,905.27,905.27
INV0000791,6/1/2025,C0518,P069,1,466.09,466.09
INV0000792,1/23/2025,C1842,P022,5,838.55,4192.75
INV0000793,10/17/2024,C1259,P039,3,38.83,116.49
INV0000794,4/30/2025,C0549,P033,3,15.22,45.66
INV0000795,1/1/2024,C0645,P077,4,825.61,3302.44
INV0000796,8/30/2023,C0816,P034,1,383.59,383.59
INV0000797,5/7/2024,C1180,P004,3,522.46,1567.38
INV0000798,11/7/2024,C1753,P040,5,621.13,3105.65
INV0000799,3/8/2024,C1875,P011,4,49.79,199.16
INV0000800,8/26/2023,C0908,P062,5,24.32,121.6
INV0000801,11/7/2024,C0838,P067,3,1157.93,3473.79
INV0000802,8/15/2024,C0527,P015,4,79.62,318.48
INV0000803,11/5/2024,C0439,P054,2,187.68,375.36
INV0000804,5/17/2025,C1702,P064,2,1264.97,2529.94
INV0000805,9/20/2024,C0584,P060,4,48.02,192.08
INV0000806,3/19/2024,C0884,P046,3,255.6,766.8
INV0000807,10/27/2024,C1484,P016,3,1146.85,3440.55
INV0000808,8/11/2025,C0974,P058,2,19.95,39.9
INV0000809,2/24/2024,C0098,P026,5,15.09,75.45
INV0000810,4/18/2025,C0559,P043,4,832.69,3330.76
INV0000811,2/14/2025,C1892,P027,1,1457.71,1457.71
INV0000812,8/21/2023,C0681,P052,1,54.83,54.83
INV0000813,4/4/2024,C1083,P015,2,79.62,159.24
INV0000814,6/1/2025,C0750,P039,2,38.83,77.66
INV0000815,10/30/2024,C0261,P027,1,1457.71,1457.71
INV0000816,1/30/2024,C1632,P058,1,19.95,19.95
INV0000817,10/3/2023,C0885,P029,5,905.27,4526.35
INV0000818,11/19/2024,C0647,P014,3,388.53,1165.59
INV0000819,10/20/2024,C0208,P038,2,2331.73,4663.46
INV0000820,11/21/2023,C1599,P030,2,8.15,16.3
INV0000821,7/6/2025,C0795,P062,3,24.32,72.96
INV0000822,5/10/2025,C0262,P077,5,825.61,4128.05
INV0000823,12/18/2023,C1404,P015,2,79.62,159.24
INV0000824,3/15/2025,C0319,P017,2,22.3,44.6
INV0000825,4/1/2024,C0706,P021,1,371.86,371.86
INV0000826,2/20/2024,C0031,P054,2,187.68,375.36
INV0000827,7/12/2024,C0067,P028,5,106.3,531.5
INV0000828,3/24/2024,C0225,P014,2,388.53,777.06
INV0000829,5/4/2024,C1819,P073,5,42.69,213.45
INV0000830,3/10/2024,C0346,P033,3,15.22,45.66
INV0000831,8/28/2024,C0281,P030,5,8.15,40.75
INV0000832,10/25/2024,C0769,P022,3,838.55,2515.65
INV0000833,7/10/2024,C0911,P066,3,18.45,55.35
INV0000834,1/15/2024,C0774,P005,3,9.36,28.08
INV0000835,10/12/2024,C0650,P054,2,187.68,375.36
INV0000836,5/3/2024,C1428,P077,4,825.61,3302.44
INV0000837,12/1/2024,C0231,P034,1,383.59,383.59
INV0000838,7/4/2024,C0140,P035,2,159.09,318.18
INV0000839,6/9/2024,C1773,P045,3,727.33,2181.99
INV0000840,1/5/2024,C0985,P050,4,717.44,2869.76
INV0000841,11/28/2024,C1071,P034,1,383.59,383.59
INV0000842,2/13/2024,C1102,P069,1,466.09,466.09
INV0000843,4/11/2025,C1085,P059,1,414.05,414.05
INV0000844,9/16/2024,C0348,P015,2,79.62,159.24
INV0000845,12/16/2023,C0503,P050,4,717.44,2869.76
INV0000846,7/29/2024,C0178,P016,2,1146.85,2293.7
INV0000847,3/4/2025,C0285,P053,2,640.22,1280.44
INV0000848,7/26/2025,C0661,P023,1,671.66,671.66
INV0000849,4/19/2024,C1765,P060,2,48.02,96.04
INV0000850,7/12/2024,C1461,P045,5,727.33,3636.65
INV0000851,4/26/2024,C0724,P056,1,71.66,71.66
INV0000852,2/15/2024,C0977,P038,3,2331.73,6995.19
INV0000853,4/30/2025,C0948,P073,2,42.69,85.38
INV0000854,4/19/2024,C1939,P072,1,1085.66,1085.66
INV0000855,3/28/2024,C0613,P040,3,621.13,1863.39
INV0000856,1/24/2025,C1837,P020,3,746.91,2240.73
INV0000857,2/25/2025,C1857,P035,5,159.09,795.45
INV0000858,11/30/2024,C1223,P046,2,255.6,511.2
INV0000859,11/6/2023,C1022,P038,2,2331.73,4663.46
INV0000860,1/13/2024,C1416,P029,4,905.27,3621.08
INV0000861,3/3/2025,C0475,P036,2,505.91,1011.82
INV0000862,6/21/2025,C1212,P058,1,19.95,19.95
INV0000863,1/17/2024,C1467,P023,3,671.66,2014.98
INV0000864,3/4/2025,C1555,P058,1,19.95,19.95
INV0000865,11/16/2023,C0548,P078,1,663.96,663.96
INV0000866,2/4/2025,C0261,P038,1,2331.73,2331.73
INV0000867,1/15/2025,C1507,P052,4,54.83,219.32
INV0000868,11/15/2024,C0156,P034,3,383.59,1150.77
INV0000869,9/22/2023,C1404,P048,4,1036.36,4145.44
INV0000870,9/26/2023,C0270,P007,4,1171.1,4684.4
INV0000871,7/14/2024,C0704,P045,1,727.33,727.33
INV0000872,5/25/2024,C0120,P015,2,79.62,159.24
INV0000873,2/27/2024,C0723,P058,4,19.95,79.8
INV0000874,5/10/2025,C0230,P004,1,522.46,522.46
INV0000875,3/28/2025,C1128,P035,4,159.09,636.36
INV0000876,1/21/2025,C1454,P029,3,905.27,2715.81
INV0000877,8/14/2025,C1417,P006,5,1118.54,5592.7
INV0000878,10/27/2023,C1262,P039,2,38.83,77.66
INV0000879,4/30/2025,C0708,P071,1,38.6,38.6
INV0000880,9/2/2023,,,3,64.03,192.09
INV0000881,4/11/2024,C0925,P024,2,37.59,75.18
INV0000882,7/29/2024,C1590,P043,5,832.69,4163.45
INV0000883,11/5/2024,C1116,P023,3,671.66,2014.98
INV0000884,9/2/2024,C0882,P058,4,19.95,79.8
INV0000885,5/20/2025,C0087,P074,5,1335.23,6676.15
INV0000886,5/19/2025,C0274,P042,3,25.06,75.18
INV0000887,11/27/2024,C1586,P014,4,388.53,1554.12
INV0000888,12/11/2023,C1468,P027,3,1457.71,4373.13
INV0000889,9/13/2024,C0662,P009,5,661.99,3309.95
INV0000890,3/25/2025,C0093,P058,3,19.95,59.85
INV0000891,3/28/2025,C1585,P007,4,1171.1,4684.4
INV0000892,3/15/2025,C0900,P079,2,453.25,906.5
INV0000893,1/19/2024,C1572,P034,5,383.59,1917.95
INV0000894,5/27/2025,C1838,P039,2,38.83,77.66
INV0000895,1/17/2024,C0472,P069,3,466.09,1398.27
INV0000896,9/21/2024,C0143,P042,2,25.06,50.12
INV0000897,10/5/2023,C0651,P027,2,1457.71,2915.42
INV0000898,4/2/2024,C1706,P033,5,15.22,76.1
INV0000899,2/21/2024,C0835,P050,2,717.44,1434.88
INV0000900,8/27/2024,C1456,P048,4,1036.36,4145.44
INV0000901,5/1/2024,C1301,P013,3,35.78,107.34
INV0000902,10/8/2024,C0733,P044,1,29.11,29.11
INV0000903,8/4/2024,C1184,P071,3,38.6,115.8
INV0000904,1/3/2025,C1697,P077,3,825.61,2476.83
INV0000905,10/10/2023,C0622,P011,4,49.79,199.16
INV0000906,4/14/2025,C0143,P077,4,825.61,3302.44
INV0000907,12/12/2023,C1229,P028,4,106.3,425.2
INV0000908,3/14/2024,C0599,P042,3,25.06,75.18
